0	Milloin Charles Fort syntyi?
2	Mikä oli Wilhelm Wagner viimeinen sävellys?
3	Missä Harz sijaitsee?
4	Miten paljon täysikasvuinen ahma painaa?
5	Milloin Leonid Brežnev kuoli?
6	Onko Kalervo Kummola toiminut kansanedustajana?
7	Kuka keksi releen?
8	Kuka Frank Mir on?
9	Mitä tarkoittaa puritaani?
10	Montako kuuta Saturnuksella on?
11	Mikä maa antoi naisille ensimmäiseksi äänioikeuden?
13	Mikä on Gibraltarin pinta-ala?
14	Kuka perusti Valkeakosken naiskaartin?
15	Milloin Nancy Spungen syntyi?
16	Mikä on Texasin väkiluku?
17	Mikä on sähkömagneettinen kenttä?
18	Kuka Ben Parker on Marvelin sarjakuvamaailmassa?
20	Missä Jean Sibelius syntyi?
21	Milloin pokemon sarja julkaistiin ensimmäisen kerran?
22	Milloin Markian Popov syntyi?
23	Kuinka pitkä Ruhnu on?
24	Missä 2004 iso tsunami iski?
25	Mitä tiekirkko tarkoittaa?
26	Montako elokuvaa Alfred Hitchcock ohjasi?
27	Miten korkea on Eiffel-torni?
28	Missä oli Suomen ensimmäinen kirkko?
29	Missä Yksi lensi yli käenpesän -elokuva on kuvattu?
30	Mikä kausi alkoi kivikauden loppuessa?
34	Milloin ensimmäinen Super Mario peli julkaistiin?
36	Milloin Isis erosi Al-Qaidasta?
37	Mikä on Norjan korkein kohta?
39	Onko elinkelpoisia kuita?
40	Milloin Aistien valtakunta -elokuvan ensiesitys oli Suomen televisiossa Yle TV2-kanavalla?
41	Mitkä olivat Viipurin taistelun Suomalaisten tappiot?
42	Miten määritellään tulovirta?
44	Minä vuonna Columbinen verilöyly tapahtui?
46	Kuka Mortimer Folchart on?
47	Kuka on kehittänyt Occamin partaveitsen?
48	Mikä on Namibian väkiluku?
49	Kuka on suunnitellut Kallion kirkon rakennuksen?
50	Milloin Kasaarien kaanikunta perustettiin?
51	Kuka Attila oli?
54	Mikä on Boltzmannin vakio?
55	Milloin New York Mets perustettiin?
56	Kuka on kehittänyt The Legend of Zelda pelit?
57	Oliko tyttöpop-ryhmä t.A.T.u. venäläinen?
58	Kuka johti valkoisia joukkoja Suomen sisällissodassa?
59	Onko merivesi aina suolaista?
60	Milloin Paul Klebnikov syntyi?
61	Onko Eldorado oikea kaupunki?
62	Mikä oli onnistunein ja tunnetuin Aggregat-rakettisarjan malli?
64	Näytteleekö Winona Ryder Stranger Things jännityssarjassa?
65	Missä Willard Quine syntyi?
66	Minä vuonna PlayStation 4 on julkaistu?
67	Mikä on uppopallossa altaan syvyys?
68	Mikä oli Club Penguinin pelaajamäärä?
69	Mikä on Uusi-Guinean pinta-ala?
70	Onko Elafónisoksen saarella asutusta?
71	Missä pretoriaanikaarti perustettiin?
72	Onko sopraano kaikista äänialoista korkein?
74	Mikä on New South Walesin pääkaupunki?
75	Mitä Kālidāsan nimi tarkoittaa?
77	Minkä ikäisenä Albus Dumbledore kuoli?
78	Milloin Aarne Orjatsalo kuoli?
79	Kuka johti hollantilaiset Etelä-Afrikkaan vuonna 1652?
80	Mitä litografia tarkoittaa?
81	Milloin Boris Jeltsin kuoli?
82	Milloin Quentin Tarantino on syntynyt?
83	Milloin Hasbro on perustettu?
84	Mitä isoviha tarkoittaa?
86	Kuinka pitkä Iso-Kukkanen on?
87	Kuka oli Benno Ohnesorg?
88	Milloin Radclyffe Hall syntyi?
89	Minä vuonna Fingrid Oyj perustettiin?
90	Mikä Windows Vista on?
91	Mikä on grafeeni?
