5	siapakah orang tua John Fitzgerald Kennedy?
6	Apakah nama ilmiah Kucing pasir?
7	Apa makanan khas dari probolinggo ?
9	Siapa yang mengembangkan video game Pokémon pertama kali ?
10	Apakah Melissa Brannen telah ditemukan ?
12	Apa kepercyaan dalam karya Mahabharata?
13	Siapa yang mengetuai Operation Just Cause?
14	Siapakah penulis Kitab Yosua?
16	Siapakah ketua Partai Nazi?
23	Kapan  Operasi hari Kiamat terjadi ?
24	Apa itu peptida anionik?
26	Berapa lama Yustinus II menjadi kaisar ?
28	kapankah Kerajaan Goguryeo didirikan pertama kali?
29	Kapan Aristoteles lahir?
31	apakah bahasa asli yang digunakan di Mahabharata?
32	Apa yang dimaksud dengan zaman Meiji ?
33	Siapa pemeran utama film Spirited Away?
35	Apakah definisi dari budaya ?
36	Kapan Kerajaan Sambas kuno berakhir?
37	Dimana Kimia analisis dapat diaplikasikan?
39	Apa kota terbesar di Korea Selatan ?
42	Kapan Robert Kevin Rose mendirikan Revision3 ?
43	Kapan Dinasti Utsmaniyah mulai menguasai Yunani?
44	Kapan Nur ad-Din meninggal?
45	Apakah agama Tatianus?
47	Berapa jumlah stasiun pada Copenhagen Metro?
48	Apakah gereja terbesar di Kota Roma?
49	Dimana letak daerah "Pardembanan"?
50	apakah yang dimaksud dengan militer?
51	Berapakah Luas Gurun Sahara ?
52	Kepada siapakah istilah Boys' Love ditujukan?
54	Kapan serial Transformers mulai muncul di televisi ?
56	Siapa yang memproduksi The Powerpuff Girls?
57	berapakah luas Republik Afrika Selatan?
59	umur berapakah saat Mayor Jenderal TNI Basuki Rahmat masuk TNI?
61	Apa isi di dalam lubang hitam?
62	Apa makna restorasionis?
63	Kapan Vasco da Gama meninggal ?
64	Kapan Red Hot Chili Peppers dibentuk?
66	Siapa pendiri Gereja Asiria Timur?
67	berapakah luas kota Ternate ?
68	Apakah kepanjangan dari BASF SE?
69	Di mana  Leonardo da Vinci meninggal?
70	siapakah yang menciptakan Mesin cetak?
71	Dimanakah jalur Kereta api Argo Parahyangan dimulai?
72	dimanakah alamat kantor DPR RI?
73	berapakah jumlah kecamatan di Jambi?
74	Apa album pertama band Metallica?
75	berapakah tinggi gunung ciremai?
77	Kapan Cānakya meninggal?
80	Berapa luas Kabupaten Pesawaran?
82	Apa yang dimaksud dengan adat ?
83	berapakah luas Aceh?
84	Darimana asal Robert Heinrich Herman Koch?
85	Hewan apakah yang memiliki Hermafrodit?
87	Kapan Uganda merdeka?
88	Apakah yang dimaksud dengan Rasisme Individu?
89	Kapan Valentinius meninggal?
90	Apakah peralatan yang digunakan dalam permainan Petanque?
91	Kapan Antivirus pertama dikembangkan?
92	berapakah nomor atom dalam hidrogen?
93	Dimana Force India F1 didirikan?
94	Kapan serial Accel World pertama kali terbit ?
97	Kapan industri film di Indonesia dimulai ?
100	Apakah perakam ketikan dapat menyebabkan pencurian kata sandi?
101	Apakah bahasa rakyat Maluku?
102	dimanakah letak Napoli?
103	Di manakah letak menara Monas?
105	apakah nama mata uang negara Thailand?
106	Berapa luas Laut Karibia?
107	Apakah gagasan utama Muhammad bin ʿAbd al-Wahhāb?
110	Berapakah luas Kabupaten Kendal ?
112	berapakah luas Arab Saudi?
114	Kapan serial Scream ketiga dirilis ?
115	Kapankah PETA  berdiri ?
116	Mengapa Aksi 9 September 1796 berakhir mengambang?
117	negara manakah yang paling lama menjajah Indonesia?
118	Siapakah mangaka Masashi Kishimoto?
119	Kapan gerakan Kepanduan didirikan?
122	siapakah karakter antagonis utama wiracarita Mahabharata?
125	Apaakh kaset menggunakan pita magnetik?
126	Adakah monyet termasuk hominini?
127	apakah yang dimaksudkan dengan piksel ?
129	apakah Joseph Patrick "Joe" Kennedy masih hidup?
